Transaction_ID,Employee_ID,Transaction_Amount,Discount,Approval_Level,Bank_Account_Change,Order_Receiver,Customer_ID,Order_Status,Transaction_Date,Order_Status_Date,Is_Fraudulent
1444,15,6634.885947564405,21.771573170541267,Employee,True,8,112,Shipped,2023-11-25,2023-12-27,False
1445,11,9259.974898113098,5.322796305323271,Manager,False,7,36,Invoiced,2022-03-09,2022-06-06,False
1446,20,4224.575231272546,28.975966942849926,Employee,True,19,16,Invoiced,2023-06-26,2023-10-18,False
1447,11,4832.814123062145,28.12510745345983,Manager,False,23,56,Hold,2023-08-16,2023-12-24,False
1448,10,6013.700683567024,4.506543106724477,Employee,True,16,119,Shipped,2023-09-09,2023-11-24,False
1449,12,2199.0056130821677,4.999598578359691,Senior Manager,True,17,13,Hold,2023-03-25,2023-09-12,False
1450,22,8189.476207118765,1.0493529983697725,Senior Manager,False,5,39,Cancelled,2023-02-07,2023-08-31,False
1451,17,6669.781616415702,17.629234142484364,Employee,True,2,92,In Progress,2022-04-08,2022-07-15,False
1452,12,5268.210846735888,0.4523487031386375,Manager,False,8,2,Cancelled,2022-12-01,2023-07-14,False
1453,13,6311.884660999366,27.767311085777607,Senior Manager,True,4,18,Ordered,2022-12-14,2023-04-28,False
1454,14,628.137169294082,12.323823676658154,Senior Manager,True,15,61,In Progress,2022-04-14,2023-12-02,False
1455,6,5134.2699937074185,12.27520050693268,Manager,False,12,7,Ordered,2022-11-14,2023-10-08,False
1456,10,350.1279123686064,24.85863697698584,Employee,False,4,26,Hold,2023-03-21,2023-11-27,False
1457,1,108.49450488304666,7.941634410556373,Senior Manager,True,7,36,Ordered,2022-11-19,2023-01-26,False
1458,7,6651.803387755691,19.59072386136127,Senior Manager,False,10,96,Invoiced,2023-08-26,2023-09-06,False
1459,3,502.7384751874755,10.513855178153277,Senior Manager,False,20,54,In Progress,2023-12-30,2023-12-30,False
1460,9,2318.712716512371,15.67845290723683,Manager,False,19,4,Cancelled,2023-03-19,2023-05-25,False
1461,9,6300.184673223615,14.204070912772618,Employee,False,9,9,Invoiced,2022-06-09,2022-06-21,False
1462,13,7415.646395092904,13.593293840066767,Employee,True,22,105,Cancelled,2022-06-22,2023-03-29,False
1463,13,5826.967505930982,16.049862702819095,Senior Manager,True,11,71,Ordered,2022-02-03,2023-07-13,False
1464,10,2664.6178225978233,13.986621215181835,Manager,False,18,71,Cancelled,2022-01-22,2023-04-19,False
1465,14,2818.1621901261847,23.346444822184267,Senior Manager,False,24,102,In Progress,2023-04-08,2023-11-29,False
1466,19,6799.538941855335,13.70137118427801,Employee,False,12,94,Hold,2022-02-12,2023-12-31,False
1467,12,5765.539470263401,19.510984639842036,Senior Manager,False,1,18,Ordered,2023-09-27,2023-12-17,False
1468,7,121.52838411323347,1.1372684934526789,Manager,False,9,113,Cancelled,2023-08-12,2023-09-09,False
1469,13,2108.998785029609,15.734261605625461,Senior Manager,False,10,56,Invoiced,2022-12-13,2023-09-13,False
1470,20,7477.179439757,29.68953590365607,Senior Manager,True,9,118,Ordered,2022-10-14,2023-11-22,False
1471,9,8832.691782829075,27.225513019076526,Senior Manager,True,16,106,Shipped,2023-09-01,2023-10-12,False
1472,8,4201.873653576233,12.873760191582305,Senior Manager,True,13,100,Invoiced,2022-10-21,2023-09-27,False
1473,14,676.8738193705896,20.61299472252671,Employee,True,23,94,Cancelled,2023-10-11,2023-11-22,False
1474,22,5669.747283183378,3.5532351952364283,Manager,False,17,99,In Progress,2022-05-07,2023-04-23,False
1475,24,8515.645575077675,24.291142592818236,Employee,True,19,108,Shipped,2022-02-01,2023-01-29,False
1476,21,4586.962070181393,25.692309794927045,Senior Manager,False,5,40,Ordered,2023-07-18,2023-11-20,False
1477,15,4959.430217781716,23.19715412003418,Employee,False,19,108,Hold,2023-03-29,2023-08-09,False
1478,12,7931.598227837341,10.670132932649182,Senior Manager,True,9,47,Shipped,2023-05-21,2023-11-13,False
1479,24,9825.341564479852,16.91970912005548,Manager,True,18,29,Ordered,2023-01-28,2023-02-04,False
1480,11,132.39167806675073,29.106777489363054,Senior Manager,True,9,54,Shipped,2023-09-21,2023-10-25,False
1481,7,842.9464653012607,29.78516823441662,Senior Manager,False,14,90,Ordered,2023-12-26,2023-12-29,False
1482,14,9320.034315213688,22.80118798716195,Manager,False,10,22,Hold,2022-10-31,2023-12-04,False
1483,23,4383.128527252103,26.886095791743685,Employee,False,16,103,Cancelled,2022-10-18,2023-05-29,False
1484,13,1135.261603187393,21.421613894897764,Manager,True,14,108,Hold,2023-12-07,2023-12-16,False
1485,2,9334.16656169207,11.5860480954848,Employee,False,10,110,Cancelled,2022-01-25,2022-04-12,False
1486,23,2036.054460489851,14.03361150353763,Senior Manager,True,17,46,Hold,2023-07-13,2023-08-19,False
1487,4,4394.203719718724,22.36650998086521,Employee,False,22,55,Shipped,2022-09-14,2022-12-30,False
1488,2,6798.608162088632,5.577089151683161,Manager,True,11,98,Shipped,2022-01-02,2022-02-20,False
1489,18,9412.573164526242,20.036389215201407,Manager,True,14,80,Ordered,2022-05-10,2023-08-30,False
1490,1,6887.990640484097,12.648376543341916,Senior Manager,True,10,4,Ordered,2022-10-04,2023-12-09,False
1491,9,719.8290404886104,9.602086411648962,Manager,False,14,37,Cancelled,2023-02-20,2023-12-25,False
1492,2,7620.639668353256,0.31433974621771776,Employee,False,4,17,Cancelled,2022-07-01,2022-10-07,False
1493,5,8465.393973211572,14.992673762347172,Manager,True,21,116,Ordered,2023-05-24,2023-07-15,False
1494,8,8917.38102834441,21.220128273219046,Senior Manager,True,2,59,Shipped,2023-10-28,2023-11-15,False
1495,4,5783.188163633332,25.087145280031347,Manager,True,14,56,Invoiced,2022-08-24,2023-12-21,False
1496,11,4773.294740728015,24.887350236922988,Senior Manager,False,10,24,Hold,2023-12-04,2023-12-12,False
1497,19,1081.4250278626187,16.311053563913568,Manager,False,8,47,Invoiced,2023-09-18,2023-10-29,False
1498,17,5087.627491354544,29.396116298483005,Employee,False,7,88,Ordered,2023-07-31,2023-09-08,False
1499,5,1447.7183952515315,16.94008030635549,Senior Manager,False,14,28,Cancelled,2022-01-27,2023-05-06,False
1500,12,1115.629217380676,17.23272265167465,Manager,True,1,94,Cancelled,2022-11-14,2023-01-23,False
1501,18,8583.794103417335,4.442750123112809,Senior Manager,False,4,26,Shipped,2023-02-02,2023-12-01,False
1502,18,6052.590375124977,27.153851964044808,Manager,True,5,70,Hold,2022-11-30,2023-11-06,False
1503,12,4986.461238239181,21.42450360868695,Employee,False,12,80,In Progress,2023-07-20,2023-12-06,False
1504,21,3988.9945380440818,28.630379979535828,Employee,True,13,67,Hold,2023-02-04,2023-07-03,False
1505,19,7896.982330741212,1.4497469965161969,Employee,True,19,91,In Progress,2023-10-27,2023-12-04,False
1506,15,1830.321976643411,14.95792735824143,Employee,True,20,94,Shipped,2022-06-08,2023-03-19,False
1507,21,9686.710109678801,13.189099800049295,Employee,False,2,117,Cancelled,2022-12-18,2022-12-28,False
1508,24,5628.375923174432,23.623130546917047,Senior Manager,False,8,94,Cancelled,2023-06-21,2023-10-21,False
1509,13,9431.125590899373,11.048965276909392,Employee,True,8,3,Invoiced,2023-04-06,2023-08-25,False
1510,17,7381.870705013239,10.585307855034404,Employee,True,13,22,Hold,2022-02-06,2023-08-29,False
1511,1,4996.822185166951,15.281104882683676,Senior Manager,True,15,45,In Progress,2023-09-14,2023-12-03,False
1512,5,5675.016826880697,5.674845332065388,Manager,False,17,53,Ordered,2023-02-19,2023-10-28,False
1513,3,1319.016973568049,9.315149688630157,Manager,True,11,51,Shipped,2023-11-21,2023-12-28,False
1514,9,6212.155257903545,16.4030068330662,Manager,False,12,42,Invoiced,2023-06-27,2023-08-02,False
1515,7,8492.001750862973,5.270508703672185,Employee,False,6,29,In Progress,2023-12-03,2023-12-03,False
1516,23,3198.0542148262775,11.995471224512638,Manager,True,15,54,Cancelled,2023-12-04,2023-12-31,False
1517,22,376.1357591405302,2.0545624788626835,Senior Manager,True,4,46,Invoiced,2023-05-30,2023-10-04,False
1518,23,7399.232878368686,9.320683330564675,Manager,False,16,116,Shipped,2022-03-09,2022-11-28,False
1519,10,2436.680441449183,9.862813648385714,Manager,True,13,38,Shipped,2022-11-26,2023-01-29,False
1520,5,6230.531637766866,15.508042936010014,Manager,True,18,14,Hold,2022-07-31,2023-10-21,False
1521,11,4809.11876696639,14.880021054602036,Manager,True,13,97,In Progress,2023-10-28,2023-12-22,False
1522,14,2186.500971594761,18.75620890376827,Employee,False,5,57,Invoiced,2022-03-01,2023-03-05,False
1523,17,8959.09594584549,10.457140813243733,Manager,False,7,20,Shipped,2023-01-10,2023-04-03,False
1524,11,4702.795442479221,17.303155659319245,Senior Manager,True,5,77,Ordered,2022-02-20,2023-10-12,False
1525,16,5484.821138202441,23.532796190255162,Employee,False,5,20,Ordered,2022-10-17,2023-04-19,False
1526,19,1575.6769666076166,23.07782918421137,Senior Manager,False,6,6,Ordered,2023-12-03,2023-12-14,False
1527,20,7951.46284476621,2.3896824297481247,Employee,True,11,62,Cancelled,2022-02-12,2023-07-29,False
1528,23,2426.8305272641724,17.877995937050205,Senior Manager,True,16,112,Hold,2023-05-31,2023-12-19,False
1529,2,8688.819221900601,27.924290113241476,Senior Manager,True,9,9,Hold,2022-08-15,2022-10-17,False
1530,7,1746.0524991003524,3.010178135094317,Employee,True,3,32,Invoiced,2022-04-12,2023-02-20,False
1531,11,1026.4321433904122,24.254125056890626,Senior Manager,False,9,15,Shipped,2022-11-26,2023-10-23,False
1532,11,2270.0646637647337,29.433302179739833,Employee,True,23,7,In Progress,2022-01-20,2023-02-18,False
1533,12,2277.87824124364,28.34967398646817,Senior Manager,False,5,32,Ordered,2023-08-11,2023-11-19,False
1534,8,4899.717723350809,23.811811426636666,Employee,True,18,43,Ordered,2023-05-12,2023-09-03,False
1535,16,4380.499443939173,5.606156043439156,Employee,True,15,104,Invoiced,2023-10-25,2023-11-14,False
1536,1,1663.7071100849032,4.445934300594974,Employee,False,6,119,Ordered,2023-09-09,2023-11-13,False
1537,17,2333.4005187273924,8.796465009739874,Employee,False,11,14,In Progress,2023-04-30,2023-09-13,False
1538,13,2772.029063529817,8.315975414499235,Manager,True,5,117,Ordered,2023-01-19,2023-12-18,False
1539,1,8749.447611875601,29.832425951435663,Senior Manager,False,20,57,Shipped,2022-09-20,2023-01-19,False
1540,7,6804.916540746766,12.062475863245618,Employee,False,17,112,Ordered,2023-09-03,2023-10-26,False
1541,19,9543.527938887297,24.144734981987163,Senior Manager,True,2,10,Cancelled,2023-06-02,2023-08-29,False
1542,7,909.3128302468367,4.918554354222211,Manager,False,11,59,In Progress,2023-02-28,2023-12-13,False
1543,3,8863.636459245052,27.4578541118435,Senior Manager,True,3,106,Ordered,2022-08-04,2022-09-08,False
1544,5,5085.213758135764,0.5140945068554048,Senior Manager,True,7,14,Shipped,2022-04-01,2023-06-18,False
1545,4,256.977392453017,28.354944673211534,Manager,True,8,71,In Progress,2022-04-21,2022-12-27,False
1546,5,350.67268700042285,27.604880182544008,Manager,False,5,109,Ordered,2022-05-22,2023-11-07,False
1547,19,3583.5091828875265,8.687280070745848,Manager,True,12,61,Shipped,2023-05-06,2023-06-27,False
1548,12,4080.0920930834063,0.9264646533231724,Employee,False,22,4,Hold,2022-11-04,2023-11-13,False
1549,15,5287.965752059058,22.538590355149786,Manager,True,6,116,Ordered,2023-12-10,2023-12-17,False
1550,2,5842.859321520356,16.941571186158445,Senior Manager,False,2,72,Shipped,2022-04-01,2023-05-14,False
1551,23,3254.40071709148,2.7268870248371813,Manager,True,9,35,Ordered,2022-06-08,2023-06-26,False
1552,10,3709.0392081136047,22.904006362697523,Senior Manager,False,22,97,Ordered,2022-10-01,2023-04-14,False
1553,6,7648.338000149566,28.55348854925276,Manager,False,2,18,Shipped,2022-08-27,2023-07-17,False
1554,22,9924.973292943994,8.617454906895567,Employee,True,15,27,Invoiced,2022-04-24,2023-03-12,False
1555,20,8880.375501562217,4.056326412333045,Senior Manager,True,9,66,Ordered,2022-03-14,2023-04-10,False
1556,3,7145.034777578415,22.956075960399136,Manager,True,10,103,Shipped,2022-12-19,2023-09-11,False
1557,8,6612.384024712188,13.057730077370364,Senior Manager,False,18,13,Ordered,2022-05-30,2023-05-27,False
1558,10,5640.683853491285,22.583660374969863,Employee,True,17,70,Ordered,2023-09-24,2023-11-22,False
1559,2,1627.8393858685722,13.071940239191605,Employee,False,23,111,Ordered,2022-02-20,2023-11-25,False
1560,21,1241.0467747531923,1.5342340431921409,Employee,False,4,104,Hold,2023-03-23,2023-10-26,False
1561,24,1774.6643111989865,21.31106817962018,Senior Manager,True,5,65,Hold,2023-04-23,2023-05-08,False
1562,22,6311.748359032649,20.358935489017775,Senior Manager,False,3,56,In Progress,2023-05-30,2023-08-19,False
1563,23,4204.416995921988,22.46808657212344,Senior Manager,False,18,25,Ordered,2022-08-28,2023-08-25,False
1564,17,5859.285013361543,2.202813130176755,Manager,True,16,28,Ordered,2022-06-22,2023-01-02,False
1565,11,638.9131622455099,27.109201734775795,Manager,True,12,120,Hold,2022-08-10,2022-10-16,False
1566,20,6959.688733759016,27.24117524998784,Employee,False,7,15,Shipped,2023-08-08,2023-09-10,False
1567,5,3860.405482614136,12.089646602441627,Employee,False,1,49,Hold,2023-09-15,2023-12-31,False
1568,15,8840.464014533087,0.5782746590169963,Senior Manager,True,5,89,Cancelled,2023-08-10,2023-12-07,False
1569,1,1032.3266562633632,7.222656979685062,Senior Manager,False,5,39,Ordered,2022-10-08,2023-07-14,False
1570,4,4686.967028833883,29.43957963640196,Senior Manager,True,16,64,Ordered,2023-04-06,2023-07-05,False
1571,14,7923.21359393049,28.93791808511415,Manager,False,11,71,Invoiced,2023-01-12,2023-10-25,False
1572,14,3213.5253737800567,26.919426019631867,Senior Manager,True,2,10,Cancelled,2023-06-08,2023-12-24,False
1573,3,6939.014382314015,24.586255220998407,Employee,False,13,57,Cancelled,2022-05-29,2022-10-20,False
1574,12,936.318993195554,11.175830880827798,Senior Manager,True,20,9,Invoiced,2022-05-26,2023-04-17,False
1575,20,8505.022024251479,7.430386166496618,Senior Manager,True,19,54,Hold,2022-05-18,2023-06-21,False
1576,1,3906.310818525081,10.811842738716743,Manager,False,10,37,Invoiced,2023-09-03,2023-12-03,False
1577,20,1270.8221609618124,12.703623854137659,Employee,True,20,79,Cancelled,2022-09-18,2023-05-06,False
1578,12,9856.123511848215,24.879159343290763,Employee,False,21,59,Hold,2023-12-17,2023-12-22,False
1579,1,934.6745648057349,29.51742066281037,Senior Manager,True,19,73,In Progress,2022-10-14,2023-03-26,False
1580,22,4784.328722199905,13.724717955960644,Senior Manager,True,5,93,In Progress,2023-01-31,2023-03-18,False
1581,15,7757.591674074931,27.01345490736464,Senior Manager,True,6,51,In Progress,2022-12-06,2023-06-11,False
1582,8,4911.238943532723,1.2867348237573506,Senior Manager,False,19,1,Invoiced,2022-06-04,2023-08-15,False
1583,21,6711.721264895517,13.563952301721079,Senior Manager,False,1,58,Cancelled,2022-01-20,2023-09-23,False
1584,22,5741.085459002719,0.5968999070629821,Manager,False,9,56,Cancelled,2023-06-18,2023-09-04,False
1585,21,3054.4856595431356,18.601614362401616,Senior Manager,False,14,6,Ordered,2023-06-14,2023-07-26,False
1586,22,5042.777886199925,8.896751101146135,Senior Manager,True,5,116,Invoiced,2022-09-05,2022-09-14,False
1587,23,7903.646641359417,0.06764964441099197,Employee,False,24,17,Ordered,2022-10-09,2023-08-25,False
1588,12,2309.9912322208256,18.448235159012185,Senior Manager,False,16,38,Shipped,2023-11-28,2023-12-22,False
1589,16,4837.788437643067,21.387831968876515,Manager,False,9,62,Invoiced,2023-07-12,2023-07-28,False
1590,3,7601.1472180003275,24.35288900852507,Senior Manager,False,3,39,Cancelled,2023-12-25,2023-12-27,False
1591,10,5728.753185128874,23.30467919209308,Manager,True,21,108,Invoiced,2022-09-05,2023-02-17,False
1592,5,3541.8076687607127,20.074426513000393,Manager,False,2,44,Invoiced,2023-04-23,2023-06-13,False
1593,20,2965.644810403658,14.505323630894665,Senior Manager,False,24,54,In Progress,2023-09-14,2023-12-22,False
1594,10,8084.683840283089,21.730910142458406,Manager,False,23,100,Invoiced,2022-12-29,2023-01-28,False
1595,22,6629.736731072718,24.65424465901195,Manager,True,5,105,Hold,2023-03-23,2023-09-19,False
1596,7,6128.440151694498,21.866145727083456,Employee,True,21,119,Hold,2023-11-03,2023-12-21,False
1597,24,4860.806761080116,8.559843975611587,Employee,True,18,15,In Progress,2022-09-06,2023-11-13,False
1598,12,2189.9949251788566,15.685227785177569,Senior Manager,True,2,114,Cancelled,2022-10-14,2022-11-03,False
1599,13,4880.234195341443,0.8826739598829414,Employee,True,20,62,Invoiced,2023-02-15,2023-11-24,False
1600,19,8117.767997029734,11.342608661348146,Employee,True,15,95,In Progress,2023-10-07,2023-11-22,False
1601,8,2959.9913758910625,5.197636139949551,Manager,False,5,3,Hold,2022-07-08,2022-11-12,False
1602,3,9621.125484621509,5.2150465701843345,Manager,True,19,106,Cancelled,2023-11-13,2023-12-28,False
1603,23,3259.529140451513,15.953315807810641,Senior Manager,False,20,83,Hold,2022-05-25,2023-04-23,False
1604,21,5074.968006928875,10.99234433886469,Manager,False,14,95,In Progress,2023-01-19,2023-09-02,False
1605,13,1544.100893853494,4.467455254642475,Senior Manager,False,22,26,In Progress,2022-01-11,2022-07-15,False
1606,13,453.3748630186146,28.903557401816062,Senior Manager,False,2,77,Shipped,2022-10-19,2022-10-22,False
1607,9,2116.9124339406085,22.086727088148894,Employee,False,5,68,Cancelled,2022-02-17,2022-07-20,False
1608,21,3108.2259672338205,3.8006102909319184,Manager,True,24,108,Shipped,2023-12-10,2023-12-10,False
1609,4,1621.1441889080372,29.61495693425884,Employee,False,8,95,Ordered,2023-10-30,2023-12-01,False
1610,16,893.7723756308764,29.87360241296976,Employee,False,19,52,Cancelled,2022-01-28,2023-05-01,False
1611,2,7993.222790754349,3.3991871545590224,Senior Manager,False,19,51,In Progress,2023-11-25,2023-12-22,False
1612,13,3399.7817023912526,20.18329555276266,Employee,True,24,100,Ordered,2023-11-14,2023-11-26,False
1613,23,9852.229563244518,15.902742479842725,Senior Manager,False,19,52,Hold,2022-01-30,2023-03-03,False
1614,9,5216.780461600533,18.550344777714855,Manager,False,2,42,Hold,2022-07-10,2022-10-10,False
1615,6,7944.576080533064,16.207350779521946,Manager,False,5,6,Ordered,2023-12-16,2023-12-30,False
1616,1,5015.73334754541,24.189137600571602,Manager,True,13,23,Shipped,2022-06-06,2022-09-27,False
1617,8,3697.6260324673895,25.547370356415012,Manager,True,10,3,In Progress,2023-11-01,2023-11-09,False
1618,1,2638.652295128663,8.916608119900086,Manager,True,10,81,Ordered,2023-07-09,2023-08-10,False
1619,12,745.2889815325366,23.70976501415233,Employee,False,16,32,In Progress,2023-08-18,2023-10-29,False
1620,14,4024.1713581789,6.386724289669553,Manager,False,17,77,Ordered,2023-04-26,2023-12-13,False
1621,13,8227.643731063163,16.597844440659614,Manager,True,19,28,In Progress,2022-05-31,2023-10-16,False
1622,2,2483.136817893592,16.17479005655816,Employee,True,20,70,Shipped,2023-07-18,2023-10-15,False
1623,5,7816.661464549077,4.414427099893895,Manager,False,20,60,Cancelled,2023-06-29,2023-07-26,False
1624,21,4870.369619801967,27.134542910792973,Senior Manager,False,15,16,In Progress,2023-07-04,2023-08-28,False
1625,12,3005.2036024855483,26.87858941249357,Manager,False,24,94,Invoiced,2023-07-21,2023-10-05,False
1626,7,6990.555236901145,10.253814787053047,Employee,True,9,76,Cancelled,2023-03-11,2023-04-05,False
1627,16,4181.02424906998,15.16041745795595,Employee,True,3,39,Ordered,2023-11-20,2023-12-13,False
1628,4,527.8846967600584,29.51477796891619,Manager,True,9,29,In Progress,2023-03-16,2023-12-14,False
1629,4,3872.2018051938508,1.828034559647972,Manager,True,2,49,In Progress,2022-05-16,2023-06-29,False
1630,3,6950.915983420825,26.377089750598174,Senior Manager,False,14,113,Shipped,2023-01-30,2023-10-24,False
1631,11,5778.131269592431,19.006443229314268,Employee,True,9,95,Hold,2023-12-29,2023-12-29,False
1632,5,4930.651685554043,29.313408401680867,Senior Manager,False,3,60,Invoiced,2023-09-25,2023-12-05,False
1633,21,1150.3058137097132,10.824724467698815,Senior Manager,False,6,51,Hold,2022-06-09,2023-10-03,False
1634,18,4259.2422896111275,13.996838386203173,Senior Manager,True,20,109,In Progress,2023-07-06,2023-10-03,False
1635,6,3038.6328308698276,23.39582747768264,Manager,False,9,118,Hold,2022-09-03,2022-09-16,False
1636,12,5733.942825680434,25.685914584894725,Manager,False,19,35,Ordered,2022-11-18,2023-10-11,False
1637,1,123.63901695704315,13.513010620669291,Employee,True,24,64,Cancelled,2022-11-28,2023-01-28,False
1638,22,9461.638150394654,25.239291098951785,Employee,False,11,69,Shipped,2022-10-15,2023-11-25,False
1639,2,8263.48524869846,12.744931213946765,Senior Manager,False,3,102,Shipped,2022-05-12,2022-05-12,False
1640,1,220.22864146095412,28.285350498115527,Employee,False,13,50,Invoiced,2023-10-01,2023-11-15,False
1641,19,565.3991354053838,2.103955814993564,Senior Manager,True,11,115,Cancelled,2022-08-28,2023-08-01,False
1642,23,3308.0357416605684,4.102956720973236,Employee,True,2,41,Cancelled,2023-08-30,2023-10-16,False
1643,22,8206.169380666695,21.50447906698397,Senior Manager,False,1,85,In Progress,2022-03-01,2022-03-30,False
1644,24,6964.713407114676,1.2433356910193682,Employee,True,23,76,Shipped,2023-07-09,2023-07-30,False
1645,8,2826.3618186432,27.45757763820098,Senior Manager,True,23,56,Hold,2023-02-15,2023-08-16,False
1646,8,3293.18304234414,9.121324405042493,Employee,True,16,99,In Progress,2022-10-24,2023-06-14,True
1647,11,7937.426458332421,24.43908124678645,Manager,True,5,48,Shipped,2023-10-22,2023-11-08,False
1648,21,3456.7569047790653,3.37276159217053,Manager,False,9,48,Invoiced,2022-06-20,2022-10-23,False
1649,5,4994.156431848632,27.634181813017467,Manager,True,16,113,Ordered,2023-09-22,2023-12-18,True
1650,6,5949.499300119692,7.774743531706517,Senior Manager,False,18,106,In Progress,2023-01-27,2023-07-19,False
1651,8,9980.873194470134,1.8653418062267735,Senior Manager,True,16,38,In Progress,2022-07-20,2023-01-25,False
1652,1,7906.11075759083,15.021047984166048,Manager,True,7,103,Shipped,2022-09-28,2023-11-25,False
1653,8,6787.852115735644,1.8349989242945697,Employee,False,15,36,Cancelled,2022-11-13,2023-01-26,False
1654,7,8447.167759386715,0.3260200080394926,Senior Manager,True,1,111,Shipped,2023-08-13,2023-12-19,False
1655,14,4847.10627316429,29.582355735341135,Employee,False,9,85,Invoiced,2022-12-20,2023-06-21,False
1656,24,6762.843636912376,16.443351963826167,Manager,False,23,10,Hold,2023-10-09,2023-11-29,False
1657,15,9058.534567015593,5.281259053046366,Employee,True,14,85,Hold,2022-01-29,2023-07-18,False
1658,16,1567.1262649223768,23.47967424915269,Senior Manager,True,6,65,Ordered,2023-08-22,2023-09-18,False
1659,13,1913.2024602193164,19.541812146220007,Employee,True,12,51,Ordered,2023-04-15,2023-11-05,False
1660,2,9757.482483754487,24.487987206001346,Employee,True,24,118,In Progress,2022-01-14,2023-05-18,False
1661,3,8866.599573309824,21.52316197908382,Employee,True,16,16,Ordered,2023-08-02,2023-12-07,False
1662,16,2561.2174656820343,6.49229922187728,Senior Manager,True,2,97,Ordered,2023-11-04,2023-11-09,False
1663,13,7385.844742182649,19.198107392382056,Manager,False,1,53,Hold,2023-11-24,2023-12-26,False
1664,2,6489.035467980854,10.789127033621499,Employee,True,17,31,Ordered,2023-10-16,2023-12-13,False
1665,16,6754.811866180281,26.99171432577512,Employee,True,11,111,Cancelled,2022-12-14,2023-05-27,False
1666,20,266.478623461859,23.07088013524123,Senior Manager,False,12,53,Shipped,2023-06-16,2023-10-15,False
1667,4,4426.335875835776,13.970656514797303,Manager,True,4,82,Ordered,2023-06-10,2023-07-10,False
1668,3,2838.124801169593,22.35409317038783,Employee,False,14,84,In Progress,2023-12-16,2023-12-27,False
1669,1,6838.26675994221,28.33167581804318,Senior Manager,True,19,37,Hold,2022-02-13,2023-06-28,False
1670,3,5275.059217419669,4.145828920614062,Manager,True,4,99,Ordered,2022-07-19,2023-10-27,False
1671,10,9251.796563338132,26.32236088711319,Employee,True,7,43,In Progress,2023-11-27,2023-12-26,False
1672,12,1651.4234771866325,20.231334669687527,Manager,True,19,100,In Progress,2022-03-03,2023-09-03,False
1673,4,8000.934956551607,9.71131597287907,Senior Manager,False,5,13,In Progress,2022-03-25,2022-04-09,False
1674,24,9790.665138861441,9.081297408779642,Manager,True,8,13,Invoiced,2022-08-08,2023-09-28,False
1675,15,4693.977726393244,8.121952517598913,Manager,True,11,110,Ordered,2022-12-16,2023-01-18,False
1676,19,6808.207242446285,28.365737915894485,Manager,False,16,43,Ordered,2022-01-16,2022-09-05,False
1677,15,8937.867571899318,17.92714130556519,Manager,True,2,86,Cancelled,2022-02-02,2023-04-28,False
1678,1,2900.797247580733,24.635028992427305,Employee,True,5,33,Shipped,2023-12-11,2023-12-13,False
1679,11,4148.19791928903,26.840519099418803,Senior Manager,True,16,109,Ordered,2022-04-27,2022-09-12,False
1680,11,7178.739126134357,12.92286560718339,Manager,False,16,112,Cancelled,2022-04-22,2023-09-05,False
1681,6,7856.5340016933205,5.99458235231069,Senior Manager,True,6,41,Shipped,2022-12-01,2022-12-09,False
1682,23,2520.8475426121868,5.864038652687581,Employee,False,12,13,Hold,2023-10-16,2023-11-23,False
1683,13,4692.497678113939,7.580944658812069,Employee,False,21,96,Cancelled,2022-12-08,2023-10-24,False
1684,18,6727.326993310339,27.651852276858953,Senior Manager,True,22,18,In Progress,2022-07-30,2023-02-19,False
1685,19,4486.2705081009,16.03654971119957,Employee,False,4,46,Shipped,2022-03-01,2022-05-30,False
1686,3,658.2905377356411,27.33044247337676,Manager,False,20,86,Cancelled,2022-09-01,2023-11-30,False
1687,7,3261.6550554202895,27.763683196407662,Senior Manager,True,17,67,Shipped,2022-11-23,2023-09-13,False
1688,21,5771.451748742061,25.970148336777694,Manager,True,4,56,Ordered,2023-09-19,2023-09-19,False
1689,5,9057.282583376802,10.429357740802494,Manager,False,14,48,Hold,2023-02-13,2023-06-22,False
1690,12,4617.093253288824,17.697381768566142,Senior Manager,True,3,51,Shipped,2023-07-28,2023-08-19,False
1691,12,901.5173179899765,3.9812481570620273,Employee,True,21,77,Invoiced,2022-08-06,2023-08-15,False
1692,7,6923.038778753934,7.054901689848193,Senior Manager,False,9,32,Hold,2023-12-06,2023-12-12,False
1693,1,3190.4042975000916,17.553940392530127,Senior Manager,True,4,35,In Progress,2022-09-02,2023-10-27,False
1694,22,7625.704850632915,2.2769162672460452,Manager,False,22,87,Ordered,2022-10-13,2022-10-20,False
1695,6,8127.889590103233,13.164988991309773,Senior Manager,False,10,51,Shipped,2023-02-11,2023-11-23,False
1696,22,1987.7447784421975,22.967589326866953,Senior Manager,False,16,111,Shipped,2022-10-20,2022-12-21,False
1697,7,2124.737565885851,11.801203257891673,Employee,False,24,70,Invoiced,2023-11-15,2023-12-14,False
1698,4,5639.19351545778,5.992900405220716,Senior Manager,True,13,46,Shipped,2022-09-03,2023-09-14,False
1699,2,9731.4019461536,19.557521328771546,Employee,True,10,91,Hold,2023-04-10,2023-09-12,True
1700,16,3383.3482648494487,2.773055793582535,Employee,True,24,84,Shipped,2022-02-07,2023-12-23,False
1701,21,6462.274743238652,19.840421379903773,Manager,True,6,1,Cancelled,2022-06-21,2023-01-14,False
1702,17,9784.772813888809,3.973085215146691,Manager,True,1,61,Ordered,2022-04-10,2022-07-19,False
1703,5,9083.832568340777,7.741995921530288,Employee,True,8,84,Shipped,2023-03-24,2023-12-20,False
